,Age,Dependent_Count,Months_On_Book,Total_Relationship_Count,Months_Inactive,Contacts_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_M,Education_Doctorate,Education_Graduate,Education_High School,Education_Post-Graduate,Education_Uneducated,Education_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_$40K - $60K,Income_$60K - $80K,Income_$80K - $120K,Income_Less than $40K,Income_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
29,1.2118202116158203,-0.27192579249595905,1.7708904172070123,0.09357673512010678,-0.3217787653270923,0.5181687311105172,-0.44057610698362853,0.8938266766062899,-0.5215492568645438,1.982182386118454,-0.9864050790381033,-1.6072941458056695,3.62119943549689,0.5146088083922707,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
30,-0.5470354569384022,-0.27192579249595905,-0.24756247764886488,0.09357673512010678,1.8250276639913647,0.5181687311105172,-0.5657042311997581,0.7381809054019873,-0.6324369317793137,-0.2928438606073761,-1.0841583050171575,-1.700119226334565,2.7828613029325098,0.8846610631151576,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,1.0861876638619474,0.4994284747274151,1.3924304994215353,0.09357673512010678,-0.3217787653270923,0.5181687311105172,-0.554551991964809,1.060502463092787,-0.6506024503834418,0.8583085088390268,-1.1112695512847859,-1.4216439847478786,0.6895259659304315,1.107410964016313,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
32,0.20675982958483607,-0.27192579249595905,-0.12140917172037256,-1.1976296010738634,1.8250276639913647,1.4443443371112052,2.911563962257388,-1.410220960118819,3.037777940550451,0.10542212503047932,-1.2663000581109425,-2.257069709507938,-0.9821303103805803,-1.001527613870431,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
33,-0.9239331002000213,-1.0432800597193332,-0.3737157835773572,0.7391799032170918,0.7516244493321362,0.5181687311105172,-0.27686123501457494,0.12295116410624023,-0.28784930279793836,1.0929035414750246,-1.0276447212480169,-1.6537066860701173,2.3009423764284347,-0.24345940273908015,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,-0.2957703614306561,1.270782741950789,-0.4998690895058495,-1.1976296010738634,1.8250276639913647,-0.40800687489017085,1.7339990214391072,1.1659003869004252,1.6267740690972838,1.3820555584449736,-1.042918662807244,-1.7465317665990128,0.18752708415535288,-0.6853664642042752,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35,0.8349225683542012,-0.27192579249595905,1.0139705816360582,0.09357673512010678,-0.3217787653270923,-0.40800687489017085,0.7054279967997467,0.5923395922263023,0.651073974746721,1.3384099709778121,-1.0379546318004953,-1.8857693873923562,1.111205026621498,-0.6027334364506209,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,0.5836574728464552,-0.27192579249595905,0.2570507460651044,0.09357673512010678,-1.3951819799863208,1.4443443371112052,2.911563962257388,0.44649827905061723,2.86893891794153,-0.8275023070801124,-1.0364272376445725,-1.4680565250123263,-0.4801314286055018,-0.8434470390373531,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
37,1.3374527593696934,-0.27192579249595905,2.023197029063997,0.7391799032170918,0.7516244493321362,0.5181687311105172,-0.20347950084860952,0.8166165696309272,-0.2775963720520501,-0.6747427509450451,-1.0135163253057315,-1.328818904218983,-0.14379217781619877,-0.009931280826578705,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,-0.2957703614306561,-0.27192579249595905,-2.0137087606477575,1.384783071314077,0.7516244493321362,0.5181687311105172,-0.7053302664213215,0.38889708813248947,-0.7402041495105524,1.4202454474787407,-1.0979048524204622,-1.6537066860701173,-0.701010936586536,1.5277615834588156,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39,0.5836574728464552,1.270782741950789,0.7616639697790737,-0.5520264329768783,-0.3217787653270923,0.5181687311105172,2.911563962257388,0.7504364779377592,2.8413005828873965,2.849638437028303,-0.9382921631265374,-1.0503436626322964,1.7788635393823524,-0.8182978566775453,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,1.0861876638619474,-0.27192579249595905,0.7616639697790737,0.7391799032170918,0.7516244493321362,0.5181687311105172,-0.6906093106311886,-0.14299475992000904,-0.6771263364434571,0.07814363286350293,-0.9421106485163443,-1.2824063639545353,-2.0564079173792487,0.676282123562464,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,0.9605551161080743,-1.0432800597193332,0.887817275707566,0.09357673512010678,-0.3217787653270923,0.5181687311105172,-0.6132127703406415,1.0776602646428677,-0.7107826960658294,0.138156315630851,-1.0505556335868578,-1.9785944679212517,-1.4841291921556587,1.5062051414361226,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42,-0.5470354569384022,2.0421370091741635,0.1308974401366121,1.384783071314077,-0.3217787653270923,-0.40800687489017085,1.6175696438262381,0.4624305233471206,1.5743949663737242,-1.798616628224472,-0.9978605352075237,-1.328818904218983,-0.8716905563900629,-0.7608140112836987,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
43,-0.2957703614306561,-1.0432800597193332,-0.12140917172037256,-0.5520264329768783,0.7516244493321362,0.5181687311105172,1.7735894707231767,0.9575556537923036,1.685282641288494,3.1006005649644846,-1.0180985077734999,-1.8393568471279085,2.441502063325456,-0.7177011272383138,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
44,0.8349225683542012,-0.27192579249595905,0.004744134208119763,0.7391799032170918,0.7516244493321362,-0.40800687489017085,-0.3497968796111424,0.44649827905061723,-0.3901557204579974,0.6182577777696351,-1.0379546318004953,-1.4216439847478786,-1.3084295835343815,0.029588862881690603,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45,-1.1751981957077673,0.4994284747274151,-0.8783290072913265,0.09357673512010678,1.8250276639913647,-0.40800687489017085,-0.15284833472194034,0.7970076535736923,-0.22521726932849048,0.03995374382973536,-0.6370136658707801,-0.30774301840113216,1.3571844786912861,-0.0817860875688869,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
46,0.3323923773387091,0.4994284747274151,-0.7521757013628342,1.384783071314077,-1.3951819799863208,-0.40800687489017085,-0.6549221450793513,0.8239699131523903,-0.7293939942676049,-0.2219197809732375,-0.9696037433229533,-1.8857693873923562,-1.720068666589946,1.5816526885155466,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0.08112728183096303,-0.27192579249595905,0.2570507460651044,1.384783071314077,0.7516244493321362,-0.40800687489017085,2.285700296392042,0.9171122644242564,2.200715301068203,0.5800678887358681,-1.0207714475463645,-1.328818904218983,-1.4841291921556587,-0.7644067516208142,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48,0.08112728183096303,0.4994284747274151,0.1308974401366121,0.09357673512010678,1.8250276639913647,-2.260358086891547,0.017669403180432232,0.6670985846945106,-0.043004858790150056,2.718701674626816,-0.9738040772517408,-1.0503436626322964,3.5960994914081366,-0.2901650271215805,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49,-0.2957703614306561,-1.0432800597193332,0.004744134208119763,1.384783071314077,-0.3217787653270923,-0.40800687489017085,2.911563962257388,0.46855830961500655,2.866932909752117,0.9837895728071189,-0.9180541905605614,-1.6072941458056695,-0.8516106011190597,-0.8434470390373531,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,1.0861876638619474,1.270782741950789,1.1401238875645507,-1.1976296010738634,1.8250276639913647,0.5181687311105172,-0.6970776093874591,-1.410220960118819,-0.568356114617512,-0.8656921961138799,-1.295320547073474,-2.3963073303012816,0.09214729661808842,-1.001527613870431,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
51,1.5887178548774394,-1.0432800597193332,2.023197029063997,-1.1976296010738634,0.7516244493321362,0.5181687311105172,0.192313469599736,0.326393668200053,0.16249953572526263,-1.9677432796597256,-1.1223431589152257,-2.0250070081856997,0.6142261336641696,-0.49854396667427403,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52,0.7092900206003282,-0.27192579249595905,1.3924304994215353,0.7391799032170918,0.7516244493321362,-2.260358086891547,-0.5936963516794804,0.9305933942136054,-0.6779064507393399,0.9674224775069324,-0.9455472853671704,-1.328818904218983,-0.14379217781619877,1.2223786548040056,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
53,0.8349225683542012,-0.27192579249595905,-0.12140917172037256,0.09357673512010678,-0.3217787653270923,-1.334182480890859,1.1856434182566573,1.1095247532358745,1.0839259640622647,-0.7456668305791838,-1.0673569693020075,-1.514469065276774,0.1323072071600942,-0.6135116574619671,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,-0.4214029091845291,0.4994284747274151,-0.12140917172037256,0.7391799032170918,-0.3217787653270923,0.5181687311105172,-0.4887537804786089,-1.410220960118819,-0.3601770425162154,-1.4221734363201979,-1.0578107558274905,-1.4680565250123263,-0.4801314286055018,-1.001527613870431,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
55,0.5836574728464552,-0.27192579249595905,0.004744134208119763,-0.5520264329768783,-0.3217787653270923,-0.40800687489017085,0.16967442395278923,-1.410220960118819,0.297793643611223,-0.06916022483816964,-1.042918662807244,-1.9785944679212517,3.1995203748058256,-1.001527613870431,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56,-0.17013781367678305,-1.0432800597193332,0.004744134208119763,0.09357673512010678,1.8250276639913647,0.5181687311105172,-0.20437167998740544,-1.410220960118819,-0.07599254901605144,-0.8984263867142517,-0.9707492889398953,-1.3752314444834308,-0.3847516410682367,-1.001527613870431,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
57,0.8349225683542012,-1.8146343269427072,0.7616639697790737,0.7391799032170918,1.8250276639913647,-1.334182480890859,-0.6406472788586164,1.086239165417908,-0.7389782556170222,0.5800678887358681,-1.0391001774174373,-1.6072941458056695,1.19152484770551,1.746918744022855,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,-0.17013781367678305,0.4994284747274151,-0.12140917172037256,0.7391799032170918,1.8250276639913647,-0.40800687489017085,-0.5525445889025181,0.06044774417380377,-0.5576574042739764,-0.8002238149131365,-1.028790266864959,-1.5608816055412218,-1.9660481186597345,0.2451532831086152,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
59,0.8349225683542012,0.4994284747274151,-0.12140917172037256,0.7391799032170918,0.7516244493321362,-0.40800687489017085,-0.5151845874654384,0.6805797144838597,-0.5767144820733991,1.6548404801147372,-0.9157630993266772,-1.0039311223678486,-0.07853232318543849,0.615205537831502,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60,1.2118202116158203,0.4994284747274151,1.7708904172070123,-0.5520264329768783,-0.3217787653270923,-2.260358086891547,0.14279752739656176,1.3472828604298486,0.02018439917635699,-0.9147934820144369,-1.0879767904069644,-2.071419548450147,0.15740715124884813,-0.16801185565965673,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,0.08112728183096303,-0.27192579249595905,0.1308974401366121,-1.1976296010738634,0.7516244493321362,0.5181687311105172,-0.33005741616528245,0.5849862487048392,-0.3830232468956403,-0.26010967000700447,-1.2109320199587437,-2.117832088714595,-1.5594290244219207,0.07270174692707553,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
62,0.3323923773387091,0.4994284747274151,0.887817275707566,0.09357673512010678,1.8250276639913647,-2.260358086891547,1.6308408085158275,0.9918712568924648,1.5395127128578217,-0.6801984493784404,-1.0379546318004953,-1.932181927656804,1.527864098494813,-0.6961446852156215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
63,-0.6726680046922752,0.4994284747274151,-0.24756247764886488,0.7391799032170918,0.7516244493321362,0.5181687311105172,2.911563962257388,1.105848081475143,2.8089815620579657,1.583916400480599,-0.9623486210823203,-1.7465317665990128,0.18752708415535288,-0.7895559339806221,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
64,0.8349225683542012,0.4994284747274151,-0.24756247764886488,1.384783071314077,-0.3217787653270923,-0.40800687489017085,-0.6098670985701568,0.13888340840274363,-0.6220725561340136,-0.9911732600819708,-1.0494100879699155,-1.4216439847478786,-0.9821303103805803,0.5433507310891939,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65,-0.2957703614306561,0.4994284747274151,-1.3829422310052957,-0.5520264329768783,0.7516244493321362,-2.260358086891547,-0.7300882375229086,-1.410220960118819,-0.6013438048434133,0.7601059370379123,-1.062011089756278,-1.3752314444834308,0.4686464579493972,-1.001527613870431,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
66,-0.4214029091845291,1.270782741950789,-0.3737157835773572,-1.1976296010738634,0.7516244493321362,0.5181687311105172,-0.005638776820611502,-0.2753549433063451,0.019404284880474187,0.09996642659708405,-0.9321825865028466,-1.2359938236900874,-0.771290780035047,-0.6027334364506209,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
67,0.8349225683542012,-0.27192579249595905,0.004744134208119763,1.384783071314077,-1.3951819799863208,-0.40800687489017085,2.911563962257388,-0.2692271570384591,2.934022739198038,0.46004252320117195,-1.1399081917083371,-1.9785944679212517,2.029862980269892,-0.9045236247683149,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68,-0.2957703614306561,-1.0432800597193332,0.004744134208119763,0.7391799032170918,-0.3217787653270923,0.5181687311105172,0.673755637372491,1.5801387386095138,0.5295990343878274,2.9423853103960234,-1.058574452905452,-1.5608816055412218,-0.14379217781619877,-0.39435449689792734,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
69,1.9656154981390586,-1.0432800597193332,2.5278102527779662,1.384783071314077,-2.4685851946455495,-2.260358086891547,-0.7773402751613882,-1.410220960118819,-0.6485630087242052,0.37820704670024274,-0.7851708989952844,-0.911106041838953,2.0047630361811377,-1.001527613870431,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
70,0.9605551161080743,1.270782741950789,0.004744134208119763,1.384783071314077,0.7516244493321362,-0.40800687489017085,2.830710227804007,0.9918712568924648,2.73854838562969,-0.6856541478118358,-1.13036197823382,-1.514469065276774,0.6443460665706748,-0.7931486743177375,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,1.3374527593696934,1.270782741950789,0.38320405199359675,0.09357673512010678,0.7516244493321362,-2.260358086891547,0.006405641553133586,0.901180020127753,-0.07554676941840413,-1.0020846569487614,-1.017716659234519,-1.4680565250123263,-1.529309091515416,-0.20034651869369532,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
72,-0.5470354569384022,1.270782741950789,0.004744134208119763,0.7391799032170918,-1.3951819799863208,-0.40800687489017085,-0.573845365841271,0.6413618823693897,-0.6317682623828427,-0.8493251008136941,-1.052464876281761,-1.328818904218983,-1.7552085883142012,0.8415481790697726,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0.20675982958483607,0.4994284747274151,-0.12140917172037256,1.384783071314077,-1.3951819799863208,-2.260358086891547,0.5734970066502981,0.1756501260100592,0.5571259245425492,0.2581816811655466,-1.0001516264414079,-1.2359938236900874,1.8089834722888574,-0.6602172818444674,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
74,0.7092900206003282,0.4994284747274151,1.5185838053500276,-0.5520264329768783,-0.3217787653270923,-2.260358086891547,0.39784923869984895,0.14991342368493832,0.38394055085656686,1.5293594161466462,-0.7324758006159504,-1.2824063639545353,2.120222778989405,-0.620697138136198,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
75,0.8349225683542012,-0.27192579249595905,1.0139705816360582,-0.5520264329768783,-0.3217787653270923,0.5181687311105172,-0.3397598642996882,0.9195633789314108,-0.42314341068389877,0.39457414200042856,-0.9371466175095954,-1.1895812834256396,1.527864098494813,0.2738952058055383,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
76,0.45802492509258214,-0.27192579249595905,0.004744134208119763,-0.5520264329768783,-0.3217787653270923,-0.40800687489017085,2.911563962257388,-0.15647588970935808,2.9237698084521497,1.4202454474787407,-1.1238705530711484,-2.3498947900368337,-0.354631708161732,-0.8937454037569689,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
