,Age,Dependent_Count,Months_On_Book,Total_Relationship_Count,Months_Inactive,Contacts_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Doctorate,Education_Graduate,Education_High School,Education_Post-Graduate,Education_Uneducated,Education_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_$40K - $60K,Income_$60K - $80K,Income_$80K - $120K,Income_Less than $40K,Income_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
2982,-0.1613537347066445,-0.27049363399289594,0.008664724265199021,-0.5514753335088695,-1.3979079620233392,0.5139301541609509,-0.6336957896390998,1.0924447173617369,-0.7319395024782736,0.31300776890046816,0.19521312973510024,0.9359128570393316,0.27563209859500376,1.6802377572403877,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4011,0.4668938611565258,0.4989367292515249,1.1400191224201117,-1.1983887717362738,-0.3274985974271208,2.370691676182268,1.3996437890437574,-1.4022437320667827,1.5250782148480428,-0.5829885962701089,-0.8097067050217749,-1.1409256463630113,-1.7564102811528244,-0.9994317259135864,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3414,-0.1613537347066445,2.0377974557403666,0.008664724265199021,0.09543810471853491,-0.3274985974271208,1.4423109151716094,2.580221126122148,0.37932770587556197,2.5429099071050363,-0.3098189727424936,0.27393436116845366,0.28978532264749157,-0.6977412882471655,-0.8344186118237835,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1488,1.2207909761923301,0.4989367292515249,1.1400191224201117,1.3892649811733437,-0.3274985974271208,0.5139301541609509,-0.6891807095149228,-1.4022437320667827,-0.5613606013305413,-1.0255233863848452,-1.055663471174788,-1.6947492472703027,-1.7313233381929747,-0.9994317259135864,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4524,-0.28700325387927855,-0.27049363399289594,0.008664724265199021,-0.5514753335088695,-1.3979079620233392,-0.41445060684970764,-0.2680047608367689,-1.4022437320667827,-0.140665684946089,-0.42455021462409265,0.1292982230325316,0.7974569568125087,-0.035445994107133144,-0.9994317259135864,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8561,0.4668938611565258,-1.0399239972373167,0.26007681274406846,-1.1983887717362738,0.7429107671690977,1.4423109151716094,-0.6406729352522272,-1.4022437320667827,-0.512908228630991,1.6351487467741253,0.3379659848223775,-0.448646145228897,-1.1844279816682506,-0.9994317259135864,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
8425,-1.543498445605619,-0.27049363399289594,-2.5054561605234955,-1.1983887717362738,-0.3274985974271208,-1.3428313678603663,2.6395822380052643,0.7114643961567941,2.5721140769513404,0.03983814537285282,1.3304561514581967,0.5666971231011373,0.5766754141132008,-0.8057206789386003,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2703,-1.0409003689150829,0.4989367292515249,-2.254044072044626,1.3892649811733437,0.7429107671690977,1.4423109151716094,-0.5582761680114839,0.733444030072464,-0.6240831933868086,-0.9490358917971136,-0.7396485756121877,-1.3716854800743827,-0.38164580695305916,0.8372359787381335,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7623,0.843842418674428,-0.27049363399289594,0.8886070339412422,-1.1983887717362738,-1.3979079620233392,0.5139301541609509,-0.6974868352448365,1.1095399881850356,-0.7972063972105446,0.6244211397219497,0.1831601182237734,1.3512805577198002,0.46629286508986134,2.415622287423205,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5748,0.718192899501794,-1.0399239972373167,0.008664724265199021,0.7423515429459393,0.7429107671690977,0.5139301541609509,2.5776739142316414,-1.4022437320667827,2.7017628915720553,-0.047576134155983475,-0.11628188651075273,-0.4947981119711713,0.36092770465849294,-0.9994317259135864,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6123,-0.4126527730519126,-0.27049363399289594,0.008664724265199021,1.3892649811733437,-1.3979079620233392,-1.3428313678603663,-0.3356719984497986,1.2560708809561674,-0.44907941801993945,0.4386657957231718,0.1115953623752703,0.42824122287431443,-0.3665936411771493,0.43905215995621766,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8718,-0.1613537347066445,-0.27049363399289594,-0.3684534084531052,-1.8453022099636782,0.7429107671690977,0.5139301541609509,0.3401143909359745,0.8238047472813286,0.26509528094877594,-0.09128327392040193,1.5455270756134352,1.5358884246888973,0.03479744618044672,-0.43264755143121975,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1791,0.843842418674428,-0.27049363399289594,1.1400191224201117,0.09543810471853491,1.813320131765316,1.4423109151716094,1.4945551190509039,0.1986062714578327,1.4748558924608377,-1.6428867355572558,-0.9863586549846588,-1.2332295798475599,-1.6309755663535757,-0.784197229274713,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3194,-0.5383022922245467,-1.0399239972373167,-0.3684534084531052,1.3892649811733437,-0.3274985974271208,0.5139301541609509,0.9642920524532177,0.005673929309175783,0.9626767015957274,-0.905328752032695,0.011781360797094928,-0.07943041129070272,-0.09565465721077254,-0.7590865380001778,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2125,-0.9152508497424489,-0.27049363399289594,-2.1283380278051913,0.7423515429459393,0.7429107671690977,-1.3428313678603663,-0.5871814855515834,1.1559414375625607,-0.691230659662213,2.935436154765573,-0.486911990484053,-0.35634221174434844,0.27563209859500376,1.382496703556613,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
902,1.3464404953649642,1.2683670924959456,1.6428432993778506,0.09543810471853491,-0.3274985974271208,1.4423109151716094,-0.6002497900333142,0.3194942579940165,-0.6285080676059457,-0.5447448489762428,-0.8549054981892505,-1.3716854800743827,0.024762668996506264,0.6650483814270346,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3537,1.3464404953649642,-0.27049363399289594,1.6428432993778506,0.09543810471853491,0.7429107671690977,0.5139301541609509,2.627399920268058,-1.4022437320667827,2.7514321046818684,-1.2222055153247282,-0.7889905914866818,-0.8178618791670913,0.04483222336438662,-0.9994317259135864,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6088,-0.5383022922245467,-1.0399239972373167,0.008664724265199021,0.09543810471853491,0.7429107671690977,-1.3428313678603663,-0.5385629629458223,0.9227130999018426,-0.6215388907108049,0.8047130912501752,0.374125019356358,0.9359128570393316,-0.24115892637790054,0.9018063277297955,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3979,2.351636648746037,-1.8093543604817375,1.7685493436172852,-0.5514753335088695,0.7429107671690977,0.5139301541609509,-0.10753041173483752,0.982546547783388,-0.19641910010721547,0.8047130912501752,0.014417957065197674,-0.03327844454842843,-0.18596765186623165,-0.06316166553448702,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8728,0.718192899501794,-0.27049363399289594,0.008664724265199021,-1.8453022099636782,-0.3274985974271208,-0.41445060684970764,-0.6554024648799407,-0.06759151707639013,-0.6485306234475408,0.21466670443052666,1.9990216337271074,1.6281923581734459,0.21040604689939443,0.5430821666650064,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5192,0.34124434198389175,0.4989367292515249,-0.8712775854108441,0.7423515429459393,-0.3274985974271208,-0.41445060684970764,1.088219448343529,-0.005315887648659104,1.0874581545753914,0.12725242490169034,0.3067034862148735,1.3051285909775259,0.20538865830742448,-0.7734355044427693,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1179,-1.166549888087717,-0.27049363399289594,-1.4998078066080178,0.7423515429459393,-0.3274985974271208,0.5139301541609509,-0.00154424742113956,0.9727778215986459,-0.08966900957053482,-0.2224046932136573,-0.5780628900384622,0.4743931896165887,-0.4318196928727587,-0.17436615546457163,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3792,-0.4126527730519126,0.4989367292515249,-1.4998078066080178,1.3892649811733437,-1.3979079620233392,1.4423109151716094,-0.32271444231113333,-0.0651493355302046,-0.3164438133013072,-0.9381091068560083,-0.07635628587948258,-0.4024941784866227,1.3493532572765727,-0.2891578870053041,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6393,-0.28700325387927855,0.4989367292515249,0.008664724265199021,1.3892649811733437,0.7429107671690977,0.5139301541609509,-0.7502030465440217,-1.4022437320667827,-0.6223132436991539,-1.020059993914293,-0.6616806573982922,-0.8640138459093656,-0.4418544700566986,-0.9994317259135864,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3591,0.08994530363862364,1.2683670924959456,-0.3684534084531052,1.3892649811733437,0.7429107671690977,-1.3428313678603663,0.24985449133757973,1.5369217587675035,0.11033530513445856,-1.9980072461431555,0.1115953623752703,0.33593728938976586,-0.7629673399427754,-0.19230236351781108,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1430,-1.4178489264329852,-0.27049363399289594,0.008664724265199021,0.09543810471853491,0.7429107671690977,1.4423109151716094,-0.55417847931806,0.5551647772009202,-0.6038393938342568,1.8263674832434567,-0.9253402842085667,-1.0486217128784627,-0.8833846661500536,0.6650483814270346,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2133,-1.9204470031235215,-1.8093543604817375,-1.876925939326322,1.3892649811733437,-0.3274985974271208,-0.41445060684970764,-0.646431849091634,0.3817698874217475,-0.6802790959698488,0.1709595646661088,-0.49482177928836124,0.33593728938976586,0.40106681339425254,0.9986618512172887,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1260,-0.5383022922245467,-0.27049363399289594,-0.4941594526925399,0.7423515429459393,-0.3274985974271208,1.4423109151716094,-0.48141681792401647,0.103361191156597,-0.49023074825791374,-1.451667999087925,-1.0330640745910504,-1.2793815465898342,-0.9787150493974827,0.07674075728078063,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7494,-1.543498445605619,-0.27049363399289594,-0.8712775854108441,-1.1983887717362738,0.7429107671690977,0.5139301541609509,-0.6588356635149717,0.9141654644901932,-0.7408998727720261,1.0614925373661337,0.30331357672731285,0.4743931896165887,-0.7679847285347448,1.7125229317362183,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3066,-0.4126527730519126,0.4989367292515249,0.38578285698350323,0.7423515429459393,0.7429107671690977,2.370691676182268,0.006097388250380982,-0.12986714650412118,0.017855433954494807,-0.227868085684209,-0.7596113759278227,-1.2332295798475599,-0.06555032565895229,-0.5617882494145439,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9051,0.2155948228112577,-1.0399239972373167,-0.9969836296502789,-0.5514753335088695,-0.3274985974271208,-1.3428313678603663,1.7191527587877686,0.3732222520100981,1.6833780900376698,0.9904684352489542,1.9240669683910436,0.012873522193845851,-0.05551554847501239,-0.7806099876640651,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
5367,-0.6639518113971807,-0.27049363399289594,-0.7455715411714093,-0.5514753335088695,-0.3274985974271208,-0.41445060684970764,-0.6013572734639694,1.3696323228537945,-0.7247490818721759,0.3293979463121257,0.26188134965712684,0.6590010565856859,-0.17593287468229118,1.6909994820723313,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6675,-0.1613537347066445,0.4989367292515249,-0.24274736421367044,0.7423515429459393,-1.3979079620233392,-1.3428313678603663,2.88588655298297,0.6296513143595789,2.8255487478524137,-0.07489309650874501,0.3315628224569851,0.7513049900702344,0.2204408240833349,-0.8272441286024877,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
551,-1.166549888087717,-1.8093543604817375,-0.6198654969319747,0.7423515429459393,-0.3274985974271208,-0.41445060684970764,-0.6394547034785065,0.2840826255743263,-0.664460170636434,0.2747640216066026,-0.7645079118542992,-0.1717343447752513,-1.334949639427349,0.8479977035700771,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2680,-1.9204470031235215,-1.8093543604817375,-1.876925939326322,0.7423515429459393,-0.3274985974271208,-0.41445060684970764,-0.7509782849454802,-1.4022437320667827,-0.6230875966875028,3.4162146921741763,-0.3663818753707846,-0.6332540121979942,-0.41175013850487885,-0.9994317259135864,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6936,0.2155948228112577,1.2683670924959456,0.511488901222938,-0.5514753335088695,0.7429107671690977,0.5139301541609509,-0.6819820672156643,0.925155281448028,-0.7650154372663228,0.32393455384157277,0.19069325041835267,0.33593728938976586,0.8676839524474573,1.9743915693135148,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6248,-0.9152508497424489,-1.0399239972373167,-0.8712775854108441,0.09543810471853491,-1.3979079620233392,0.5139301541609509,-0.7630498543396214,-0.18725841283948114,-0.7452141251356846,0.8975907632495644,0.18805665415024994,0.5666971231011373,0.5766754141132008,1.278466696847824,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8400,-0.4126527730519126,1.2683670924959456,-1.3741017623685832,-1.8453022099636782,-0.3274985974271208,-0.41445060684970764,0.06479401007510399,1.008189454018336,-0.026614551947832264,1.5477344672452895,0.22835891139124906,-0.7255579456825427,-0.20101981764214094,-0.21741305479234632,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4274,0.2155948228112577,0.4989367292515249,0.008664724265199021,0.7423515429459393,0.7429107671690977,-2.2712121288710247,-0.7249524243250842,0.017884837040103435,-0.7257446785714817,0.6954452418391297,0.28410408963113565,0.7974569568125087,0.14016260661181512,1.1816111733603307,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8379,0.9694919378470621,-0.27049363399289594,0.008664724265199021,-1.8453022099636782,0.7429107671690977,0.5139301541609509,-0.6848615241353677,-0.5377114647171047,-0.6353666226456081,-0.3644528974480167,1.3948644317218495,0.4743931896165887,-0.06555032565895229,0.11620041499790745,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5580,0.718192899501794,0.4989367292515249,0.511488901222938,-0.5514753335088695,2.8837294963615343,-1.3428313678603663,-0.7148743251061224,0.7163487592491652,-0.7789537910566044,0.6080309623102927,-0.6360680079367226,-1.0024697461361884,-1.706236395233125,2.1071195089074863,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
864,0.9694919378470621,-1.0399239972373167,1.0143130781806768,-0.5514753335088695,0.7429107671690977,0.5139301541609509,-0.499579546186761,0.7297807577531856,-0.5651217444168078,-1.451667999087925,-1.100485607732535,-1.9716610477239485,-1.4804539085944772,0.5861290659927811,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2846,-0.4126527730519126,0.4989367292515249,-0.7455715411714093,1.3892649811733437,-1.3979079620233392,1.4423109151716094,0.4977092831182025,0.8738694689781319,0.41797468521996,-1.8013251172032725,-0.21082269555272262,-0.5871020454557199,-1.1944627588521903,-0.4828689339802901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4437,0.4668938611565258,-1.8093543604817375,0.8886070339412422,0.09543810471853491,-1.3979079620233392,-0.41445060684970764,-0.6716824713105715,0.4281713367992726,-0.7097045095271101,0.22013009690107957,0.2724277347295378,0.843608923554783,0.25054515563515406,1.246181522351993,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6167,1.2207909761923301,-0.27049363399289594,0.8886070339412422,0.7423515429459393,-0.3274985974271208,-0.41445060684970764,-0.7176430336827602,-1.4022437320667827,-0.5897904181884968,-0.5611350263879004,0.31574324484836863,0.8897608902970573,0.7472666262401791,-0.9994317259135864,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8783,1.7233890528828664,-1.0399239972373167,1.391431210898981,1.3892649811733437,-1.3979079620233392,2.370691676182268,-0.5230581949166502,0.03253792631721662,-0.5254084983000531,1.5969049994802598,1.567373158977715,0.10517745567839441,-0.2261067606019907,0.13054938144049905,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6499,-0.4126527730519126,0.4989367292515249,0.008664724265199021,0.7423515429459393,2.8837294963615343,0.5139301541609509,-0.642998650456603,-1.4022437320667827,-0.5152312875960379,-0.43001360709464437,0.24267186256094966,0.6590010565856859,0.39103203621031263,-0.9994317259135864,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4109,0.5925433803291599,-0.27049363399289594,1.1400191224201117,0.7423515429459393,-0.3274985974271208,-1.3428313678603663,-0.5852987637194697,1.6712417438077076,-0.7360325111309753,-0.19508773086089576,-0.0006483073239608743,0.42824122287431443,-0.3665936411771493,1.8452508713301905,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7921,-0.9152508497424489,-1.0399239972373167,0.008664724265199021,-1.8453022099636782,0.7429107671690977,-0.41445060684970764,-0.632034564493117,0.011779383174639611,-0.6323798325476906,0.42227561831151433,0.31235333536080795,0.843608923554783,0.6368840772168403,0.5107969921691755,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8069,-1.166549888087717,-0.27049363399289594,-0.6198654969319747,-1.8453022099636782,0.7429107671690977,0.5139301541609509,-0.606230200558852,-1.4022437320667827,-0.47850483157720064,0.14364260231334727,0.31875649772620035,1.0282167905238802,0.8777187296313973,-0.9994317259135864,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8907,0.4668938611565258,0.4989367292515249,-0.11704131997423571,-1.8453022099636782,-1.3979079620233392,-0.41445060684970764,2.88588655298297,0.597902954259167,2.8284249160948525,0.0944720700783759,3.9331533246853354,2.64353562650348,0.6920753517285091,-0.8308313702131356,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4543,-0.6639518113971807,-0.27049363399289594,-0.8712775854108441,0.09543810471853491,-0.3274985974271208,0.5139301541609509,-0.6410051802814237,1.1364039851930765,-0.743222931737073,-0.5174278866234813,-0.051496949637370976,-0.21788631151752558,0.46629286508986134,1.79502948878112,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2714,-0.4126527730519126,0.4989367292515249,0.008664724265199021,-0.5514753335088695,-1.3979079620233392,0.5139301541609509,2.88588655298297,-1.4022437320667827,3.0096235153685136,0.5916407848986358,-0.766767851512673,-0.7255579456825427,-0.7378803969829256,-0.9994317259135864,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6665,-0.6639518113971807,0.4989367292515249,-0.7455715411714093,0.7423515429459393,0.7429107671690977,0.5139301541609509,-0.7535254968359871,-1.4022437320667827,-0.6256318993635066,-2.2657134772002183,-0.8669585097005773,-1.5562933470434799,-1.6610798979053953,-0.9994317259135864,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4850,0.9694919378470621,1.2683670924959456,1.517137255138416,-0.5514753335088695,-0.3274985974271208,-0.41445060684970764,0.14010288335965426,0.19372190836546163,0.12239308738160695,0.32393455384157277,0.004248228602515653,0.5666971231011373,1.0282403873904957,-0.5187413500867691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
897,-0.5383022922245467,1.2683670924959456,-0.4941594526925399,-0.5514753335088695,-0.3274985974271208,0.5139301541609509,-0.25471495966890706,-1.4022437320667827,-0.12739106228867794,3.645677175937373,-0.3388859428605703,0.10517745567839441,0.4462233107219821,-0.9994317259135864,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3682,0.2155948228112577,1.2683670924959456,-0.11704131997423571,1.3892649811733437,0.7429107671690977,-0.41445060684970764,-0.7146528284199913,-0.006536978421751869,-0.7132444089024197,0.4386657957231718,0.10519220000987792,0.28978532264749157,-0.5221326875282177,1.0452959921557108,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4020,0.34124434198389175,0.4989367292515249,-0.8712775854108441,-0.5514753335088695,0.7429107671690977,0.5139301541609509,-0.7133238483032052,0.49899460163865295,-0.7577143948047468,-0.031185956744326556,-0.05903008183195024,0.520545156358863,1.3995271431962721,1.7699187975065849,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,-0.28700325387927855,-1.0399239972373167,-0.11704131997423571,-0.5514753335088695,0.7429107671690977,0.5139301541609509,1.755810460342454,0.95690364154844,1.6671166772823414,3.104801321352694,-1.0134779308851443,-1.8332051474971256,2.44314397032602,-0.7160396386724031,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2796,0.718192899501794,0.4989367292515249,1.1400191224201117,-0.5514753335088695,0.7429107671690977,-2.2712121288710247,-0.6345817763836239,0.26454517320484205,-0.6578228593077284,-0.5228912790940335,0.09841238103475658,0.8897608902970573,1.4095619203802114,0.7941890794103588,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9270,0.34124434198389175,-1.8093543604817375,0.38578285698350323,-1.8453022099636782,0.7429107671690977,0.5139301541609509,-0.38495501111395286,1.6712417438077076,-0.5359175745705035,0.8702738008968035,1.9745389540947247,0.059025488936120134,0.8124926779357879,0.8121252874635982,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3249,1.3464404953649642,-1.0399239972373167,0.008664724265199021,0.09543810471853491,-1.3979079620233392,0.5139301541609509,0.06412952001671089,0.48312042158844704,0.02028911477502017,-2.3094206169646365,-0.9057541405026606,-1.6947492472703027,-0.9787150493974827,-0.38601341049279714,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4614,0.843842418674428,-1.0399239972373167,0.008664724265199021,1.3892649811733437,0.7429107671690977,-1.3428313678603663,-0.28971143607760985,-1.160467758994415,-0.18425069600458868,-1.8996661816732137,-0.8300461619471389,-0.9101658126516399,-0.8934194433339936,-0.8774655111515581,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1185,-1.292199407260351,0.4989367292515249,-0.7455715411714093,-0.5514753335088695,1.813320131765316,0.5139301541609509,-0.6278261274566275,0.5319640525121576,-0.6753011124733197,1.3783693006581674,-0.5061214775802302,-0.1717343447752513,0.09500610928408613,1.0381215089344151,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6668,-1.166549888087717,-1.0399239972373167,-0.7455715411714093,-0.5514753335088695,-0.3274985974271208,0.5139301541609509,-0.676112405033192,-0.0651493355302046,-0.6694381541329631,1.0778827147777905,0.37902155528283454,0.9359128570393316,0.27563209859500376,0.6686356230376826,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7105,-1.543498445605619,-0.27049363399289594,-2.379750116284061,1.3892649811733437,-0.3274985974271208,-1.3428313678603663,-0.5686865122596424,-0.10544533104226586,-0.5584844330881024,-0.08035648897929672,0.21781252631883807,0.6590010565856859,0.39103203621031263,0.1484855894937385,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6332,0.718192899501794,-1.0399239972373167,-0.11704131997423571,0.09543810471853491,1.813320131765316,-0.41445060684970764,-0.6696890011353922,0.28164044402814076,-0.6944386934710873,0.6845184568980256,0.29389716148408873,0.7051530233279601,0.11005827505999598,1.052470475377007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5629,-1.0409003689150829,-1.0399239972373167,-0.9969836296502789,0.09543810471853491,2.8837294963615343,-0.41445060684970764,-0.7495385564856286,0.37932770587556197,-0.7830467997093061,-0.41908682215353976,-0.039067281516315173,0.24363335590521729,-0.26122848074578037,2.096357784075543,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
